skew_confidence,distance_closest_building,road_area,car_area,car_area_quantile,road_area_quantile,abs_slope_diff_huber,skew_confidence_quantile,distance_closest_building_quantile
1,10.182124741453029,207394,21335,D3,D6,1.3891063569856517,D1,D6
37,8.413607859324197,152248,1432,D2,D3,1.4245417583464555,D7,D3
34,3.029740112262429,145430,4233,D2,D3,1.2027627316177085,D6,D1
2,13.34990906024249,320433,62475,D5,D10,1.4174341259394065,D1,D10
34,11.256115585594488,170144.5,128832,D8,D4,1.0646190261484705,D6,D7
23,7.830048787259996,179607,73227.5,D6,D4,0.04775096,D5,D2
109,10.881223086239808,256355.5,24584,D3,D8,0.1686295503800057,D10,D7
3,11.476708635533564,253516,93820,D7,D8,0.8588783508821436,D1,D8
13,6.373196133343886,218722,26783.5,D3,D6,0.5883666658439619,D3,D1
4,8.939210683842168,267914,11008,D2,D9,0.39026324486087915,D1,D3
1,16.17812764963393,330516,94094,D7,D10,1.7916253046992496,D1,D10
63,10.612603600222526,186359.5,114190.5,D8,D4,0.1936727976449255,D9,D6
18,6.121474747954451,53812.5,218992.5,D10,D1,2.516657488,D4,D1
9,11.790120772223412,299939,52056,D4,D10,0.007572787,D3,D8
38,10.33710045048718,296244.5,20970.5,D3,D10,0.4822065765789514,D7,D6
24,5.603454417886838,73793,157278.5,D9,D1,0.3724505761050443,D5,D1
13,9.927225575553727,194628,63402,D5,D5,0.3736849715683217,D3,D5
17,8.774352503,212943,82622.5,D6,D6,1.6991316064357775,D4,D3
42,9.523392254,206216.5,105705,D7,D5,5.255132358938299,D7,D5
29,9.585564638452936,220550.5,115095,D8,D6,1.6875028058990669,D6,D5
112,6.264403915878165,91576,203822,D10,D1,1.527312288446577,D10,D1
59,8.685451053998637,211113.5,158226,D9,D6,0.9722749309733114,D8,D3
106,13.317157989804748,226039,54608.5,D5,D7,0.23000615529548085,D10,D10
7,12.05364899145135,96705.5,77659.5,D6,D1,3.4948477303128733,D2,D9
24,10.671561769724342,240028.5,17668,D3,D7,0.00774232,D5,D7
170,5.249801367373856,122489,188042,D10,D2,0.70429843,D10,D1
34,7.713878090117473,205527,123006,D8,D5,0.5682863474466746,D6,D2
67,10.062789872809413,187901.5,69772.5,D5,D4,0.936015362,D9,D6
3,9.958472732203164,186879,124291,D8,D4,0.10647771560295816,D1,D5
16,9.024409749559178,226807,29252,D3,D7,1.3433081496529198,D4,D4
4,8.595262983253889,240079.5,90099.5,D6,D7,1.961381211929078,D1,D3
38,11.43208917417847,115208,13928,D2,D2,3.808593321059205,D7,D8
17,7.658449327122141,160873,29881.5,D3,D3,1.5923822302795365,D4,D2
28,6.265489901277671,157307,0,D1,D3,0.583865253,D6,D1
24,7.435143392871723,203207.5,43398.5,D4,D5,0.6823368961370058,D5,D2
7,6.152591336855255,146883,145658,D9,D3,2.391426360532659,D2,D1
47,9.475858479799786,217436,129879.5,D8,D6,0.18182407342552054,D8,D5
4,8.541051874154299,167381.5,102881,D7,D3,3.4011998099576424,D1,D3
27,9.112773467,221079.5,92044,D6,D6,1.758103730938977,D6,D4
21,7.767818701579449,213016,54481,D5,D6,0.21975060846632033,D5,D2
25,8.283282755438316,95322,119617.5,D8,D1,1.7137743274911523,D5,D3
8,6.115939524086515,154662,146910,D9,D3,0.099271271,D2,D1
35,10.420515327114034,280123,79652,D6,D9,0.5491221669787656,D7,D6
42,10.586040029114171,210560,114515,D8,D6,2.5772070057702994,D7,D6
31,11.916150812555646,225040,107661.5,D7,D7,0.3413276364673461,D6,D8
66,9.128680750262324,206099,55116,D5,D5,1.214060332680038,D9,D4
1,10.556430735609911,187847,44267.5,D4,D4,0.3282785690804939,D1,D6
45,8.795012588862845,51417,13862,D2,D1,0.8851994588585406,D8,D3
5,8.254828557245098,191010,64550,D5,D5,0.940817532,D2,D2
35,10.06281108,165286,115336.5,D8,D3,0.29187358709720357,D7,D6
6,7.618997448177769,147874.5,200159,D10,D3,2.1193750677400596,D2,D2
54,7.909503101511918,166016.5,144870,D9,D3,0.9026030552747324,D8,D2
96,10.857314858027475,62042,222335.5,D10,D1,0.364450613,D10,D7
13,6.844279059578132,159625,40477,D4,D3,2.382067735,D3,D1
7,8.958092446992614,115542,213419,D10,D2,1.220568321864663,D2,D3
17,11.35043938470906,219188.5,43873,D4,D6,0.7680337287892023,D4,D8
3,13.593772866975664,355251,418,D1,D10,1.5268366724354436,D1,D10
14,9.1694381,283266,0,D1,D9,0.085391769,D4,D4
14,12.676244707804988,311954.5,11372.5,D2,D10,0.6157162027141059,D4,D9
22,5.414333041101626,103508,0,D1,D2,0.7321023379480938,D5,D1
16,6.911773377706499,220379,34969,D4,D6,1.6832036972599926,D4,D1
23,6.259511277181523,132426,177485,D10,D2,0.065457745,D5,D1
42,11.178131259920312,235875,105001.5,D7,D7,0.12123534790824841,D7,D7
8,11.47592340916314,168999,131315,D8,D3,2.2229530602099397,D2,D8
41,11.386498094681492,246239,92525,D6,D8,0.35495483387265914,D7,D8
13,11.467275211189218,245274.5,121200.5,D8,D8,0.7646284599731468,D3,D8
2,14.513176480001889,241676,106515,D7,D8,0.042469313,D1,D10
50,8.226110750176975,242584.5,59297.5,D5,D8,0.25610151041710516,D8,D2
16,9.704490519864674,115677,88232,D6,D2,0.6653140849385295,D4,D5
16,8.418856132353033,47900,93463,D7,D1,3.4274547538496023,D4,D3
58,10.147271047572076,219367,82079,D6,D6,0.9339819307278603,D8,D6
68,10.991991415922175,21123.5,124069,D8,D1,1.338537367,D9,D7
28,10.237493498321223,209796.5,27583,D3,D6,1.617125486703948,D6,D6
20,9.712624998518566,134262,132078.5,D8,D2,1.338036305624728,D5,D5
19,6.586472499544087,110741,192682,D10,D2,1.4675680453502524,D4,D1
17,7.346945525603793,172223,199869,D10,D4,0.6007648320693164,D4,D2
20,10.79200895255983,237568,87549,D6,D7,1.4718006275926676,D5,D7
2,6.146061591,210177,0,D1,D6,0.1314994866293162,D1,D1
3,7.527286690379974,193607,34700,D4,D5,1.0153271788869018,D1,D2
22,11.388540539757402,132832,102711,D7,D2,0.31814538502140977,D5,D8
4,7.552684170184719,156979,382,D1,D3,0.9460904344390428,D1,D2
32,9.310641958681964,161977.5,196188.5,D10,D3,0.5321282297211178,D6,D4
56,9.089607368057768,138605,126214,D8,D2,0.4267187829472672,D8,D4
11,8.644162691915557,214124,101874,D7,D6,2.7069969422686118,D3,D3
10,8.472977066,149411,137312,D9,D3,2.667174127552875,D3,D3
103,10.941713794987033,266647.5,30919.5,D3,D9,1.1790211402402289,D10,D7
7,14.346764881147465,193439,1455,D2,D5,0.16659835660967026,D2,D10
5,9.267053183127071,138727.5,118539.5,D8,D2,2.3714171866974194,D2,D4
8,10.361269860675424,294030,0,D1,D10,0.4901312736726453,D2,D6
13,8.510359243372687,210117.5,112747,D8,D6,0.25457584486789386,D3,D3
3,8.614621482462752,154958.5,113532.5,D8,D3,0.7102413829817884,D1,D3
74,10.125890307808527,278986,112629,D8,D9,1.427842484212328,D9,D6
77,9.842762798505143,198075.5,119049.5,D8,D5,0.24817321790530933,D9,D5
7,9.588811571409526,311920,46968,D4,D10,0.8134665627525166,D2,D5
21,11.776242572957475,222510,0,D1,D6,0.011954899,D5,D8
30,8.607600742,153060,209024,D10,D3,0.21372944290841467,D6,D3
4,9.969258161510195,182888,0,D1,D4,0.078631755,D1,D5
2,7.291070860377232,218440,6980,D2,D6,0.924108142,D1,D2
10,12.296586858154177,193140,79391.5,D6,D5,0.7591475293615275,D3,D9
47,9.901508799263448,33368,0,D1,D1,3.0481335285185347,D8,D5
3,14.57925767766832,207729,17965.5,D3,D6,2.646343311364517,D1,D10
4,18.918598009155225,173753,877.5,D1,D4,2.7123721564405416,D1,D10
6,13.170194199006556,351799,30289,D3,D10,0.12312645673984157,D2,D9
59,9.124526509,242025,95137,D7,D8,1.0726917799471938,D8,D4
43,9.063270542578074,88734.5,161931,D9,D1,1.0610454632122348,D7,D4
18,12.27632833380501,181311,155655.5,D9,D4,0.5376407398925025,D4,D9
68,7.309742090534609,207220.5,0,D1,D5,0.6704365297124735,D9,D2
6,10.187977629973789,326639,5040,D2,D10,1.4492275287608916,D2,D6
7,6.601298669753039,219219,71463,D5,D6,0.6481617953197603,D2,D1
7,11.87708085406905,164762,0,D1,D3,0.46233111856118825,D2,D8
1,9.881870056,233644,38456,D4,D7,0.6811287865121249,D1,D5
62,8.789399179984548,187349,175383,D10,D4,0.33904318579762993,D9,D3
1,10.58393742377428,227798,113900,D8,D7,2.289734828575405,D1,D6
14,7.457498344365886,39330,191463.5,D10,D1,2.8478660561438547,D4,D2
99,10.865672144523954,267448.5,43676,D4,D9,0.14441793,D10,D7
31,11.230717741710713,266168.5,87140.5,D6,D9,1.0831608030756357,D6,D7
26,9.923034315324523,198894,42721,D4,D5,0.5316661302075953,D5,D5
5,3.544720118561848,244076,72924,D5,D8,1.2480505413338374,D2,D1
36,12.186489935801376,271137,97285.5,D7,D9,0.6667855414739323,D7,D9
17,11.298796462837023,164418,242,D1,D3,2.0524773997275343,D4,D7
17,8.799241111877945,198200.5,66494.5,D5,D5,1.1511958448838016,D4,D3
12,17.302582140816227,259433,0,D1,D9,0.090544528,D3,D10
49,8.459740482237486,185070,86735,D6,D4,1.3115091593026014,D8,D3
34,8.994770736769027,224350.5,68302,D5,D7,0.12692318566648808,D6,D4
5,12.042872574795425,256390.5,97171.5,D7,D8,1.2162486462304596,D2,D9
116,10.115057238876606,82437,0,D1,D1,0.5819025854313082,D10,D6
37,9.005910522,262450.5,60993,D5,D9,1.2952619838999215,D7,D4
16,7.107008308112257,125886,5123.5,D2,D2,0.9717078514065278,D4,D2
44,8.602466987,257595,4979,D2,D8,1.9346054248407798,D7,D3
58,6.887191543400977,52784,210815,D10,D1,0.29284062069615757,D8,D1
31,12.065991231739568,213636.5,142383.5,D9,D6,2.0684067560071835,D6,D9
14,11.401698593761376,220024,103245.5,D7,D6,1.888327772073417,D4,D8
100,9.049568167,195410.5,23130,D3,D5,0.8010159946705588,D10,D4
3,8.289800074537583,166666,69368.5,D5,D3,0.43676186558942476,D1,D3
27,11.94521056771587,294153.5,91752.5,D6,D10,1.3867988863952938,D6,D8
5,5.110362836519012,304466,0,D1,D10,2.735446470484751,D2,D1
7,8.850848469786708,186655.5,155787.5,D9,D4,2.562683985199997,D2,D3
1,8.710193475638109,132653,0,D1,D2,2.7744915994467805,D1,D3
11,10.518676221661972,134539.5,59627,D5,D2,0.38660961164508123,D3,D6
15,11.307196073081384,161656,104308,D7,D3,4.688622255,D4,D7
70,5.950239944941082,147032,46031,D4,D3,0.45418780395844394,D9,D1
43,7.490503934,181165,53995.5,D5,D4,0.5703739705921276,D7,D2
11,9.282825203158293,290883,79725,D6,D10,1.2284628210240989,D3,D4
20,10.41091143726047,97597,211658,D10,D1,1.5916281379814414,D5,D6
7,5.620811360681582,122391.5,0,D1,D2,1.9728846372344897,D2,D1
53,4.960220376963741,111206,145391.5,D9,D2,2.4443382305772277,D8,D1
15,9.954312927530694,147018.5,134301,D9,D3,0.3095788058427562,D4,D5
7,9.573634747199282,179934,91978.5,D6,D4,0.2598146941306325,D2,D5
10,13.226332459211031,78326.5,164887.5,D10,D1,0.5929094108210746,D3,D9
29,11.397067615307622,192874,149183,D9,D5,1.098239021675143,D6,D8
24,7.375010580542435,120870,0,D1,D2,0.30225964269103756,D5,D2
22,8.175332474,212870,0,D1,D6,0.41544613296842137,D5,D2
25,10.025795195582996,143897.5,27419.5,D3,D3,1.5958883850993928,D5,D6
22,4.104234874780166,129675.5,105708,D7,D2,1.2352218877485672,D5,D1
29,9.378510845121646,227326,96397,D7,D7,1.0892477382506112,D6,D4
2,11.912173891628024,271232.5,89888.5,D6,D9,2.134288866625295,D1,D8
1,7.407151652593668,165870.5,129686,D8,D3,0.8849842469881022,D1,D2
1,6.347561341045691,226285,62473,D5,D7,0.22454739941118973,D1,D1
48,6.583762064,131184,61382.5,D5,D2,0.5420175127602835,D8,D1
27,5.644497986086872,169765,0,D1,D4,1.8315415467331917,D6,D1
78,9.896246188936232,282110,86969,D6,D9,1.659349312515788,D9,D5
24,11.65861197056501,175270,104195.5,D7,D4,0.8135876012494094,D5,D8
27,9.699522147237955,173248,127546,D8,D4,0.054864404,D6,D5
11,9.010385733602076,207507.5,109958.5,D7,D6,0.7021308730531102,D3,D4
116,9.019567867,146202.5,116499,D8,D3,2.2621763466175215,D10,D4
22,10.916118532952725,227574.5,58243,D5,D7,0.7049173256416683,D5,D7
37,9.38543168,210599.5,134839.5,D9,D6,0.26962500332772876,D7,D4
12,12.124168609839035,100397,0,D1,D1,3.352647899491635,D3,D9
82,8.855993790340474,217253,102083,D7,D6,0.2175199947816484,D9,D3
41,9.448241385291562,236088.5,75202,D6,D7,1.3056678061968352,D7,D4
25,9.471383085,143391,142287,D9,D2,0.37309265472631914,D5,D5
50,6.466767618110364,119642,53899,D5,D2,0.6351714190851823,D8,D1
45,8.927620860229103,333994,54207,D5,D10,2.1622070877425275,D8,D3
12,9.491771304,294316,34454,D4,D10,1.1925981359739524,D3,D5
7,11.69781047174792,198590.5,141257.5,D9,D5,1.3647178595148066,D2,D8
8,7.397999956876412,120430.5,75261.5,D6,D2,0.1803318257615807,D2,D2
82,9.268655565314768,72602,248301.5,D10,D1,0.20362983108282862,D9,D4
10,9.986025046525883,29424,947,D1,D1,1.5194686131266497,D3,D5
21,10.968650711738048,307610,49580.5,D4,D10,1.0700479180234055,D5,D7
9,5.336841044905617,222867,0,D1,D6,0.03683018,D3,D1
5,11.506002212619324,272983.5,74680,D6,D9,0.4067308186339069,D2,D8
78,6.594781992983023,243682,0,D1,D8,2.4813219178963584,D9,D1
1,11.840113612743126,335730,74731,D6,D10,2.297944030133162,D1,D8
7,13.12883132872595,162489,121643,D8,D3,0.5099499731074939,D2,D9
13,6.365486207081353,136978,0,D1,D2,0.16493759884850867,D3,D1
6,9.852565957432097,191507,22393.5,D3,D5,0.4040992579096727,D2,D5
3,10.22166518165284,221732,91304.5,D6,D6,0.9249382269796929,D1,D6
32,11.00976383131898,231354,148554,D9,D7,1.887690219087446,D6,D7
4,11.156831214015387,264592.5,89561.5,D6,D9,1.3591916888551259,D1,D7
7,6.454467770312191,93464.5,0,D1,D1,0.583392992,D2,D1
35,8.573011686880518,160708.5,114478.5,D8,D3,0.095275625,D7,D3
5,12.088443244883637,359248,31896,D3,D10,0.766839352,D2,D9
23,10.28710227107361,241604.5,16166.5,D2,D8,0.41563812213338913,D5,D6
13,11.67771680423817,179185.5,114020.5,D8,D4,0.071801402,D3,D8
17,11.780798419078906,230584.5,90304,D6,D7,0.15097567160218084,D4,D8
42,10.300462959188168,244317.5,0,D1,D8,0.5388300959222061,D7,D6
77,8.138879425442694,226299,53243,D5,D7,1.1879787073573977,D9,D2
35,9.949834908,162941.5,142803.5,D9,D3,0.3734972377994872,D7,D5
28,13.357214351502346,187616,595,D1,D4,2.2186901833929165,D6,D10
5,6.363843519502837,150850,127765,D8,D3,2.014131308061935,D2,D1
13,7.058885641,158234,105564.5,D7,D3,0.013887005859539059,D3,D2
18,8.996752769108403,233406,62510.5,D5,D7,0.18642484431100037,D4,D4
39,8.966565671258692,114338,190820.5,D10,D2,1.1772721847293361,D7,D3
20,10.961852914139158,262933,84423,D6,D9,1.0122448313565418,D5,D7
4,11.37620110619367,273931.5,131600,D8,D9,0.014172343875262783,D1,D8
79,9.786316512,39441,21320,D3,D1,0.14978824195099527,D9,D5
47,9.697085869003097,206084,143493,D9,D5,0.4522815380711158,D8,D5
20,7.500510947095733,212407,79323,D6,D6,0.006672553,D5,D2
38,8.785983692678203,69374,211979.5,D10,D1,2.024641018205765,D7,D3
12,12.346171549319484,271482,89969,D6,D9,3.9852085224290974,D3,D9
15,5.332310468869628,91737,119450,D8,D1,0.13987284265956035,D4,D1
25,6.251075640721659,68534,249795.5,D10,D1,1.1540131206511441,D5,D1
11,14.319932193445778,243292,60719.5,D5,D8,0.4500538844015747,D3,D10
42,10.274525103713488,212515,42740,D4,D6,0.44507457001517103,D7,D6
20,14.10079291852814,226506,0,D1,D7,0.48584572937236103,D5,D10
43,9.461792040064068,53923,728,D1,D1,1.448160110336981,D7,D4
21,8.525963811019857,255661.5,48214,D4,D8,0.41741004684757943,D5,D3
18,6.599445778,197968.5,100633,D7,D5,1.2811045647339334,D4,D1
32,7.264587121023427,184980,58635,D5,D4,0.5013608973126917,D6,D2
17,8.924218449860946,129368,119842,D8,D2,0.468978096,D4,D3
9,9.131397758884084,278156,26069,D3,D9,2.405147158547911,D3,D4
30,10.77190048938013,170066.5,169683,D10,D4,0.18814464122913854,D6,D7
16,10.196571342097371,186642,163661.5,D10,D4,2.6697183551543366,D4,D6
18,8.263406479333048,206912.5,128379.5,D8,D5,2.396393641882197,D4,D2
50,9.525716918582456,187659.5,128842.5,D8,D4,0.8535168760324421,D8,D5
65,11.950692335996774,253340,9944.5,D2,D8,0.478706089,D9,D8
3,12.70807215040563,240447.5,122236,D8,D7,0.8884393531981969,D1,D9
72,7.631294954838463,194006,129888,D8,D5,2.2224095983604357,D9,D2
7,21.67258186035153,241397,465,D1,D8,0.8933665090459595,D2,D10
26,10.576643775107522,187842,130886.5,D8,D4,1.4569026167385024,D5,D6
6,12.667431235661567,253588.5,84740.5,D6,D8,1.2578350514792582,D2,D9
3,11.011803752572144,203249.5,145649.5,D9,D5,3.282390943,D1,D7
23,9.325854009,90067,200724.5,D10,D1,0.6943316661569074,D5,D4
6,9.941225454415624,288583,49818,D4,D10,1.0140178891055953,D2,D5
222,9.302149777175192,11380,0,D1,D1,1.492191944690334,D10,D4
31,6.072064327601741,80556,238973,D10,D1,1.6978365357679515,D6,D1
48,8.950406269496824,209262.5,107997.5,D7,D6,0.6894543690447836,D8,D3
12,7.466363942634895,149019,133157,D9,D3,3.4633309127214664,D3,D2
15,5.399543075680698,37035,99466,D7,D1,5.482867717207715,D4,D1
57,9.462507382,333442,76313,D6,D10,0.16562545899181913,D8,D4
23,10.51399135886848,233492,0,D1,D7,0.6131772689934776,D5,D6
56,6.272151515,163137.5,11860,D2,D3,1.339784594339891,D8,D1
4,17.263946479511173,266595,107854,D7,D9,0.680881796,D1,D10
5,9.961973669458889,174074.5,75048,D6,D4,1.5084497082248411,D2,D5
86,5.207728392129157,141816.5,212899,D10,D2,2.4248200611801085,D9,D1
21,9.862947549718442,134371,59766,D5,D2,1.2438312603956891,D5,D5
54,5.481810716418778,151693,39844,D4,D3,1.9313212065531555,D8,D1
40,6.464167796067707,165911.5,31881,D3,D3,1.1158181313164164,D7,D1
165,8.587552231694454,217770.5,33141,D3,D6,2.7770855451017074,D10,D3
92,5.585709760055614,203239,26075.5,D3,D5,0.7898255307378328,D10,D1
38,8.931719685674905,276728,63691,D5,D9,0.9879950366535706,D7,D3
20,11.150161918530342,221330,162573.5,D9,D6,0.3986719184431262,D5,D7
52,9.688283995,243873.5,43409.5,D4,D8,1.0989962140474887,D8,D5
6,6.334779068728218,147714,146407.5,D9,D3,2.5714889850655522,D2,D1
8,8.795407087240076,182816.5,64147,D5,D4,1.4371075250568879,D2,D3
51,6.645988940953061,40698,267485,D10,D1,0.24580723894937861,D8,D1
88,11.168785970432232,180702.5,144365.5,D9,D4,0.6688580868456597,D9,D7
5,11.799234647644818,250547,25907,D3,D8,1.1645693768367629,D2,D8
78,6.767582566788063,163402.5,104519,D7,D3,0.9401218185011997,D9,D1
11,12.925123671699632,187669,99374,D7,D4,2.6139263346180295,D3,D9
2,8.542242738454691,153574.5,90019.5,D6,D3,2.4095159325575866,D1,D3
54,5.752411213465861,213393,363,D1,D6,1.2356370525437903,D8,D1
39,9.537477711736882,144636.5,171824.5,D10,D3,1.5201842716652436,D7,D5
15,9.014693445236269,171041.5,29147.5,D3,D4,0.7341210734057366,D4,D4
35,8.067169568167497,181192,105541.5,D7,D4,2.085402881028605,D7,D2
35,5.151530869,79749.5,191700,D10,D1,2.2966351994432053,D7,D1
132,5.7351525240261605,87191,215782,D10,D1,2.6995732411442086,D10,D1
3,7.001427999113648,78944,159,D1,D1,2.0816682790945986,D1,D2
46,9.527140012344612,201002.5,152358,D9,D5,0.002055696,D8,D5
2,10.050652151843629,247309,12522,D2,D8,1.4213706238366335,D1,D6
7,7.918503828466799,133680,160705.5,D9,D2,0.7332139030191289,D2,D2
22,12.249565438549128,219717,0,D1,D6,0.8512709314641373,D5,D9
32,9.888921163538033,187373,28141,D3,D4,1.2049701039283605,D6,D5
3,11.632087444012152,239036.5,77259.5,D6,D7,0.035652819,D1,D8
35,10.283010461017108,214674,37277,D4,D6,0.9040435179225828,D7,D6
10,9.161840206779493,160266.5,86086.5,D6,D3,1.211966654816555,D3,D4
131,6.669945733799313,133787.5,115683,D8,D2,1.9157726007493991,D10,D1
10,9.511033005267766,218619,35992,D4,D6,0.5379021376346174,D3,D5
42,9.286929440779817,208760,43266.5,D4,D6,0.3898635913697408,D7,D4
15,8.170379524649357,269279,0,D1,D9,0.049916458205471415,D4,D2
4,10.533842254904236,167960,158928,D9,D3,0.3632163959795278,D1,D6
116,8.234164783,189077,50864,D4,D4,2.146106479,D10,D2
9,10.145653693689267,208241,93500,D7,D6,1.8378312940289963,D3,D6
68,10.807432221411537,162374,141461,D9,D3,0.9664823800201301,D9,D7
4,9.720529853194188,99602,117939.5,D8,D1,0.3105901215634006,D1,D5
53,10.332667394808745,137562,139086,D9,D2,1.8353579709710104,D8,D6
12,7.319844325799235,155145.5,0,D1,D3,0.028457703299904935,D3,D2
27,10.768980237300507,325723,42068,D4,D10,0.3660439316864146,D6,D7
41,9.597987963111285,216675,95051,D7,D6,0.8851577445704617,D7,D5
5,12.480811539029062,305507,38717,D4,D10,0.11647451773952788,D2,D9
206,11.784589460380504,153367,0,D1,D3,2.5491325546564934,D10,D8
12,9.011966025,198082.5,22687.5,D3,D5,0.8673557758268817,D3,D4
11,9.805268048833035,300900,31755,D3,D10,1.1913246347713518,D3,D5
1,8.554102646521974,158966,55115,D5,D3,3.958451068622553,D1,D3
11,8.363306605552102,97645,202882,D10,D1,0.31187298417497367,D3,D3
27,9.633912211847528,224566.5,38096,D4,D7,0.6371957168352758,D6,D5
14,7.466510894366919,234846,127382,D8,D7,2.477142836906154,D4,D2
9,15.235364331698053,275366.5,99742.5,D7,D9,0.097335672,D3,D10
8,6.186360013740962,25260,255077,D10,D1,2.1036919995922316,D2,D1
25,9.324866592711288,133883,146870.5,D9,D2,0.41607008477407526,D5,D4
21,11.17004287976628,54056,318175,D10,D1,1.7030589695755136,D5,D7
20,8.621051133638705,163018,144935,D9,D3,0.029414989933510327,D5,D3
26,11.742805617910722,279209,49684,D4,D9,0.335134603,D5,D8
27,10.54769213349156,188689,154144,D9,D4,1.529932189111772,D6,D6
20,9.634271093044136,120796.5,167117.5,D10,D2,2.9819782865372435,D5,D5
20,10.24003602529682,265549,102922,D7,D9,1.6258017935023643,D5,D6
16,7.302468598399458,201283.5,64638,D5,D5,0.20959071994739276,D4,D2
14,8.218572868,242755.5,80589,D6,D8,0.7057765272652672,D4,D2
7,13.73134882779365,298199,96763.5,D7,D10,1.3953747969562311,D2,D10
2,7.365194133508885,175762,140153,D9,D4,1.613237503524128,D1,D2
19,8.564236749822369,229091.5,120430.5,D8,D7,1.5092298007054445,D4,D3
66,7.229089811824753,159072.5,80194.5,D6,D3,0.38936318373881207,D9,D2
